name,city,rating,rating_count,cost,cuisine
UBQ by Barbeque Nation,"Dilshad Gardens,Delhi",3.7,100,300.0,"North Indian,Barbecue"
Amigos (Serving Indian & Chinese),"Dilshad Gardens,Delhi",3.6,50,300.0,"North Indian,Chinese"
Essence of Shanghai,"Dilshad Gardens,Delhi",4.0,20,300.0,Chinese
Counter Culture Coffee,"Dilshad Gardens,Delhi",4.6,50,300.0,"Bakery,Beverages"
Punjabi Chulha (Pure Veg),"Dilshad Gardens,Delhi",3.7,100,300.0,"North Indian,Chinese"
TASTE OF KITCHEN,"Dilshad Gardens,Delhi",3.8,20,300.0,"Indian,Snacks"
Wow! Momo,"Dilshad Gardens,Delhi",3.7,100,300.0,"Tibetan,Healthy Food"
Chennai Express,"Dilshad Gardens,Delhi",3.4,20,300.0,"South Indian,Chinese"
Cakes&Co.,"Dilshad Gardens,Delhi",4.3,100,300.0,"Bakery,Desserts"
Classic Ice Cream Cafe,"Dilshad Gardens,Delhi",4.1,100,300.0,"Desserts,Beverages"
Pizzalicious,"Dilshad Gardens,Delhi",3.9,1000,300.0,"Pizzas,Italian"
Happy Tummy,"Dilshad Gardens,Delhi",4.2,50,300.0,"North Indian,Chinese"
Veer Ji Malai Chaap Wale (Karkardooma),"Dilshad Gardens,Delhi",3.8,1000,300.0,"Indian,Tandoor"
Banke Bihari Restaurant,"Dilshad Gardens,Delhi",3.7,100,300.0,"South Indian,Chinese"
The Craving ID,"Dilshad Gardens,Delhi",3.6,20,300.0,"South Indian,Beverages"
Apni Rasoi (Jhilmil Colony),"Dilshad Gardens,Delhi",4.0,100,300.0,"North Indian,Snacks"
Cafe Coffee Day,"Dilshad Gardens,Delhi",3.7,50,300.0,"Beverages,Snacks"
The Fat Mermaid,"Dilshad Gardens,Delhi",4.1,100,300.0,"Chinese,Asian"
INDOWOK,"Dilshad Gardens,Delhi",4.3,100,300.0,"Chinese,Snacks"
La Pino'z Pizza,"Dilshad Gardens,Delhi",3.8,500,300.0,"Pizzas,Italian"
Firangi Zaika,"Dilshad Gardens,Delhi",3.7,50,300.0,Indian
Kumar Pav Bhaji Corner,"Dilshad Gardens,Delhi",4.2,100,300.0,"Snacks,Fast Food"
Baba Hotel,"Dilshad Gardens,Delhi",4.0,500,300.0,"North Indian,Desserts"
Big Smokin Burgers,"Dilshad Gardens,Delhi",4.1,100,300.0,"Burgers,American"
Garam Masala,"Dilshad Gardens,Delhi",3.3,50,300.0,"South Indian,Chinese"
BIRYANI No.1,"Dilshad Gardens,Delhi",4.1,100,300.0,"North Indian,Hyderabadi"
Rahmat Chicken Biryani Markaj,"Dilshad Gardens,Delhi",3.4,50,300.0,"Biryani,Mughlai"
Chinese Kitchen,"Dilshad Gardens,Delhi",4.1,100,300.0,"Chinese,North Indian"
Warp N Roll,"Dilshad Gardens,Delhi",3.8,20,300.0,"Italian,Chinese"
DS Dosa Factory,"Dilshad Gardens,Delhi",4.2,100,300.0,"South Indian,Chinese"
Bikanervala,"Dilshad Gardens,Delhi",4.0,500,300.0,"North Indian,Snacks"
TANDOORI BLAST,"Dilshad Gardens,Delhi",3.6,20,300.0,"Indian,Chinese"
ROTI SHOTI,"Dilshad Gardens,Delhi",3.9,20,300.0,Chinese
Cheesecake & Co.,"Dilshad Gardens,Delhi",4.2,100,300.0,"Bakery,Desserts"
Hudson Chopsticks,"Dilshad Gardens,Delhi",4.1,100,300.0,"Chinese,Pan-Asian"
classic chicken,"Connaught Place,Delhi",3.7,50,300.0,"Indian,Beverages"
Cafe Coffee Day,"Connaught Place,Delhi",4.2,20,300.0,"Beverages,Snacks"
Taco Bell,"Connaught Place,Delhi",4.2,500,300.0,Mexican
Gupta Foods,"Connaught Place,Delhi",3.3,50,300.0,"North Indian,Chinese"
I C Corner,"Connaught Place,Delhi",3.7,100,300.0,Chinese
Nathu's PastryShop,"Connaught Place,Delhi",4.1,100,300.0,"Bakery,Desserts"
Kaleva,"Connaught Place,Delhi",4.3,100,300.0,"North Indian,Chinese"
UBQ by Barbeque Nation,"Connaught Place,Delhi",4.0,100,300.0,"North Indian,Barbecue"
Lazeez Affaire,"Connaught Place,Delhi",3.9,20,300.0,"Indian,Chinese"
Maalgaadi by Dhaba Estd 1986 Delhi,"Connaught Place,Delhi",4.1,500,300.0,"North Indian,Indian"
Giani,"Connaught Place,Delhi",3.7,50,300.0,Ice Cream
Rajasthali,"Connaught Place,Delhi",4.4,50,300.0,"Rajasthani,Thalis"
Nirula's,"Connaught Place,Delhi",3.9,100,300.0,"Pizzas,Pastas"
Bangla sweet n spice,"Connaught Place,Delhi",4.0,20,300.0,Indian
Bistro 57,"Connaught Place,Delhi",4.3,100,300.0,Beverages
Bikanervala,"Connaught Place,Delhi",3.9,100,300.0,"North Indian,Snacks"
Wow! Momo,"Connaught Place,Delhi",3.9,500,300.0,"Tibetan,Healthy Food"
Naivedyam,"Connaught Place,Delhi",4.2,50,300.0,South Indian
Burger Singh (Big Punjabi Burgers),"Connaught Place,Delhi",4.2,100,300.0,"Snacks,Fast Food"
Cheesecake & co.,"Connaught Place,Delhi",4.4,20,300.0,Bakery
China Bowl,"South Campus,Delhi",3.9,100,300.0,"Chinese,Thai"
The Bake Brothers,"South Campus,Delhi",4.1,100,300.0,"Bakery,Chinese"
Unmarried Kitchen - Value Meals and Combos,"South Campus,Delhi",3.7,100,300.0,"North Indian,Punjabi"
Street Food Karvaan,"South Campus,Delhi",5.0,20,300.0,"Street Food,Fast Food"
Cafe Coffee Day,"South Campus,Delhi",4.3,20,300.0,"Beverages,Snacks"
Bombay In A Bun,"South Campus,Delhi",3.6,50,300.0,"Street Food,Snacks"
Khalsa Restaurant,"South Campus,Delhi",3.8,100,300.0,"North Indian,Mughlai"
Laxmi Corner,"South Campus,Delhi",3.9,100,300.0,Indian
Wok Wagon By Hawkers,"South Campus,Delhi",3.9,20,300.0,Chinese
a Mano Kitchen,"South Campus,Delhi",4.7,50,300.0,"Italian,Pastas"
Rollz Karvaan,"South Campus,Delhi",4.5,20,300.0,"Snacks,Fast Food"
The Vishudh Delhi,"South Campus,Delhi",3.8,50,300.0,"North Indian,Chinese"
Wow! Momo,"South Campus,Delhi",4.0,50,300.0,"Tibetan,Healthy Food"
Sarathi South Indian Family Restaurant,"South Campus,Delhi",3.8,20,300.0,"South Indian,Biryani"
The Cake Basket,"South Campus,Delhi",3.8,20,300.0,Desserts
MoonMoon - Juicy Crustwiches,"South Campus,Delhi",4.2,100,300.0,"American,Snacks"
XERO DEGREES,"South Campus,Delhi",4.2,20,300.0,Beverages
The waffle co.,"South Campus,Delhi",4.4,100,300.0,"Ice Cream,Desserts"
Big Bowl Company (Pure Veg),"South Campus,Delhi",3.5,50,300.0,"North Indian,Chinese"
Momo Xpress,"South Campus,Delhi",4.8,20,300.0,"Chinese,Beverages"
Bikanervala,"South Campus,Delhi",4.2,500,300.0,"North Indian,Snacks"
JVS,"South Campus,Delhi",3.7,50,300.0,"Snacks,Fast Food"
Hudson Chopsticks,"South Campus,Delhi",4.4,100,300.0,"Chinese,Pan-Asian"
Punjabi Chacha Dhaba,"South Campus,Delhi",2.2,20,300.0,"Street Food,North Indian"
Shri Ram Sweet House,"South Campus,Delhi",3.9,50,300.0,"Sweets,Chinese"
House of Chow,"South Campus,Delhi",3.9,100,300.0,"Pan-Asian,Chinese"
UBQ by Barbeque Nation,"Rohini,Delhi",3.9,100,300.0,"North Indian,Barbecue"
ROTI AUR BOTI XPRESS,"Rohini,Delhi",3.0,20,300.0,"Biryani,Mughlai"
Kwality Walls Frozen Dessert and Ice Cream Shop,"Rohini,Delhi",4.5,20,300.0,Ice Cream
Homely Tadka,"Rohini,Delhi",4.3,100,300.0,"Home Food,North Indian"
CHAAP KINGDOM,"Rohini,Delhi",3.9,20,300.0,Indian
Biryani Empire,"Rohini,Delhi",3.7,20,300.0,"Indian,Chinese"
Gurdass Man Dhaba,"Rohini,Delhi",3.8,100,300.0,Indian
Noodle House,"Rohini,Delhi",3.7,500,300.0,"Chinese,Thai"
Patiala Shahi Kitchen,"Rohini,Delhi",3.9,20,300.0,Indian
Meals and Bowls,"Rohini,Delhi",3.3,20,300.0,"North Indian,Punjabi"
Pasta Hut,"Rohini,Delhi",3.8,20,300.0,"Fast Food,Pastas"
Pandit Ji Ke Paranthe,"Rohini,Delhi",3.7,20,300.0,Indian
Unmarried Kitchen - Value Meals and Combos,"Rohini,Delhi",4.2,20,300.0,"North Indian,Punjabi"
Vaishno rasoi,"Rohini,Delhi",3.6,100,300.0,North Indian
Hudson Chopsticks,"Rohini,Delhi",4.1,100,300.0,"Chinese,Pan-Asian"
The Great Punjabi Dhaba and Caterers,"Rohini,Delhi",3.6,1000,300.0,"Mughlai,North Indian"
Happy Hours(HR),"Rohini,Delhi",3.8,20,300.0,Combo
Khana Khazana food van,"Rohini,Delhi",3.6,50,300.0,Chinese
Amritsari Kulcha Co.,"Rohini,Delhi",4.2,100,300.0,"North Indian,Chinese"
Giani,"Rohini,Delhi",4.3,20,300.0,Desserts
The Pizza Bucket,"Rohini,Delhi",3.9,50,300.0,"Pizzas,American"
Bella Chow,"Rohini,Delhi",3.0,50,300.0,"Italian,Fast Food"
Cafe Coffee Day,"Rohini,Delhi",4.1,100,300.0,"Beverages,Snacks"
Keventers Ice Cream,"Rohini,Delhi",3.6,20,300.0,"Ice Cream,Desserts"
Rice Bowl-Big Table,"Rohini,Delhi",4.7,20,300.0,"North Indian,Mughlai"
Haq Se Punjab,"Rohini,Delhi",4.2,20,300.0,"North Indian,Continental"
Dev China Town,"Rohini,Delhi",3.8,20,300.0,"Chinese,Fast Food"
punjabi chaska,"Rohini,Delhi",4.7,20,300.0,"Indian,Pizzas"
MOMO SHOMO,"Rohini,Delhi",3.8,50,300.0,"Asian,Chinese"
MoonMoon - Juicy Crustwiches,"Rohini,Delhi",4.0,100,300.0,"American,Snacks"
SHAKE KARO,"Rohini,Delhi",3.0,20,300.0,"Beverages,Ice Cream"
Vaishno Punjabi Dhaba,"Rohini,Delhi",4.5,100,300.0,North Indian
Mummy Ki Rasoi,"Rohini,Delhi",3.4,50,300.0,Indian
Food of Dreams,"Rohini,Delhi",3.9,100,300.0,"North Indian,Chinese"
Kebab's King,"Rohini,Delhi",3.5,100,300.0,"North Indian,Mughlai"
Waffle King,"Rohini,Delhi",4.1,100,300.0,"Desserts,Continental"
CHICK TALES,"Rohini,Delhi",4.1,50,300.0,"Indian,Chinese"
Canteen Central by Eatfit,"Rohini,Delhi",4.0,100,300.0,"Pizzas,American"
Short Crust: Cakes & More,"Rohini,Delhi",4.4,50,300.0,Bakery
Bikanervala,"Rohini,Delhi",4.2,500,300.0,"North Indian,Snacks"
Wow! Momo,"Rohini,Delhi",3.7,100,300.0,"Tibetan,Healthy Food"
Special Food Corners,"Rohini,Delhi",4.6,20,300.0,"Indian,Snacks"
KINOKO,"Rohini,Delhi",3.6,20,300.0,"Asian,Chinese"
Punjabi chaap corner,"Rohini,Delhi",3.3,20,300.0,"North Indian,Chinese"
Kukki da Dhaba,"Rohini,Delhi",3.9,50,300.0,North Indian
GAURAV PASTRY PALACE,"Rohini,Delhi",4.5,100,300.0,"Desserts,Bakery"
Cake Valley,"Rohini,Delhi",3.1,20,300.0,"Italian,Desserts"
New Punjabi Rasoi,"Rohini,Delhi",3.7,100,300.0,North Indian
New Punjabi Dhaba,"Rohini,Delhi",3.5,20,300.0,North Indian
MOMO MAGIC CAFE,"Rohini,Delhi",3.9,20,300.0,"Beverages,Chinese"
Desi Matki,"Rohini,Delhi",3.7,20,300.0,"North Indian,Snacks"
Hot Spot Mini shop,"Rohini,Delhi",3.3,100,300.0,"Continental,Indian"
Spice n curry,"Rohini,Delhi",3.7,100,300.0,"Chinese,North Indian"
Pavitra Bakers,"Rohini,Delhi",3.9,50,300.0,Chinese
PRASHANT ROLL & MOMOS (Pure Veg),"Rohini,Delhi",4.0,20,300.0,"Snacks,Chinese"
Chit Chat,"Rohini,Delhi",3.9,20,300.0,"North Indian,Chinese"
Burger Singh (Big Punjabi Burgers),"Rohini,Delhi",3.8,500,300.0,"American,Fast Food"
JVS Spicy Hot Chinese Food,"Rohini,Delhi",3.8,100,300.0,"Italian,Chinese"
Maha Laxmi Dhaba,"Rohini,Delhi",3.7,20,300.0,North Indian
UDTA PUNJAB,"Rohini,Delhi",3.9,20,300.0,Indian
Keventers - Milkshakes and Desserts,"Rohini,Delhi",4.2,100,300.0,"Beverages,Ice Cream"
MY SHOP Sector-7,"Rohini,Delhi",4.1,100,300.0,"Italian,American"
Gym Dhaba,"Rohini,Delhi",3.4,50,300.0,Indian
PIZZA KING,"Rohini,Delhi",3.5,50,300.0,Pizzas
Go Pappe,"Rohini,Delhi",3.8,100,300.0,"North Indian,Chinese"
Zaika E Dilli 6,"Rohini,Delhi",3.6,20,300.0,Mughlai
Yummy Bites,"Rohini,Delhi",3.3,100,300.0,"Indian,Chinese"
INDIE,"Rohini,Delhi",4.1,50,300.0,North Indian
Ane China,"Rohini,Delhi",3.9,100,300.0,Chinese
Bakingo,"Rohini,Delhi",4.4,100,300.0,"Bakery,Desserts"
Dhaba 85,"Rohini,Delhi",5.0,20,300.0,"North Indian,Indian"
Chitrakut Bhojnalaya,"Rohini,Delhi",3.1,20,300.0,"Snacks,Chinese"
Chinese Veg Crunch,"Rohini,Delhi",3.9,100,300.0,"Chinese,North Indian"
SAFFRON FLAVORS,"Rohini,Delhi",3.9,100,300.0,"North Indian,Biryani"
The Pizza Pie,"Chattarpur,Delhi",3.5,100,300.0,"Fast Food,Italian"
Taste of tadka,"Chattarpur,Delhi",3.8,100,300.0,"Chinese,North Indian"
Nathu's Sweet,"Chattarpur,Delhi",3.4,50,300.0,"Beverages,North Indian"
Chicken Masala,"Chattarpur,Delhi",4.0,50,300.0,"Chinese,North Indian"
BIRYANI & ROLLS CLUB,"Chattarpur,Delhi",4.0,20,300.0,"Biryani,Kebabs"
Oberoi Dhaba,"Chattarpur,Delhi",3.9,500,300.0,"North Indian,Biryani"
Cake,"Chattarpur,Delhi",3.3,50,300.0,"Bakery,Desserts"
La Pino'z Pizza,"Chattarpur,Delhi",3.7,500,300.0,"Pizzas,Italian"
LU'S TRIBAL KITCHEN,"Chattarpur,Delhi",4.6,50,300.0,Naga
Punjabi Angithi,"Chattarpur,Delhi",4.0,1000,300.0,"North Indian,Chinese"
Food of Dreams,"Chattarpur,Delhi",3.9,100,300.0,"North Indian,Chinese"
Kake Da Hotel,"Chattarpur,Delhi",3.7,100,300.0,"Indian,Tandoor"
TRAFFIC KHANA,"Chattarpur,Delhi",3.5,20,300.0,"North Indian,Biryani"
PAHALWAN DHABA,"Chattarpur,Delhi",4.1,50,300.0,North Indian
Delhicious Kitchen,"Chattarpur,Delhi",4.8,20,300.0,"North Indian,Chinese"
Naimat,"Chattarpur,Delhi",4.2,20,300.0,"North Indian,Tandoor"
Captain Sam's Pizza,"Chattarpur,Delhi",3.4,100,300.0,"Pizzas,Fast Food"
Lords of Shawarma (Saket),"Chattarpur,Delhi",3.5,20,300.0,"Lebanese,Chinese"
MAMA BHANJHE DI HATTI,"Chattarpur,Delhi",4.5,20,300.0,"Chinese,North Indian"
The Baker's Dozen,"Chattarpur,Delhi",4.1,50,300.0,"Bakery,Desserts"
PETUMAL KITCHEN,"Chattarpur,Delhi",3.9,50,300.0,"North Indian,Biryani"
Dilli Dhaba,"Chattarpur,Delhi",3.2,20,300.0,"North Indian,Chinese"
Thattakam Malabar Restaurant,"Chattarpur,Delhi",3.9,100,300.0,"South Indian,Snacks"
Everest Momos & More,"Chattarpur,Delhi",3.9,100,300.0,Chinese
Smash Burger,"Chattarpur,Delhi",4.1,20,300.0,"American,Snacks"
Chinese Veg Crunch,"Chattarpur,Delhi",4.0,100,300.0,"Chinese,North Indian"
Da Pizzeria Cafe,"Chattarpur,Delhi",3.4,20,300.0,"Pizzas,Italian-American"
BroMomo,"Chattarpur,Delhi",3.9,100,300.0,"Chinese,Thai"
FIVE STAR CHICKEN,"Chattarpur,Delhi",3.1,20,300.0,"Chinese,Snacks"
Mad Over Curry,"Chattarpur,Delhi",3.8,100,300.0,"North Indian,Mughlai"
Kerala kitchen,"Chattarpur,Delhi",4.0,100,300.0,"South Indian,Kerala"
Tandoor Express,"Chattarpur,Delhi",3.3,50,300.0,"North Indian,Chinese"
HIGHWAY Pure Veg,"Chattarpur,Delhi",3.4,50,300.0,"North Indian,Chinese"
Yash Aadi Food Corner,"Chattarpur,Delhi",3.8,20,300.0,Indian
Jackpot,"Chattarpur,Delhi",3.7,20,300.0,"Chinese,Thai"
Wow! Momo,"Chattarpur,Delhi",4.1,100,300.0,"Tibetan,Healthy Food"
Delhi 6,"Chattarpur,Delhi",3.3,100,300.0,"North Indian,Chinese"
Yummy World,"Chattarpur,Delhi",3.8,20,300.0,"Indian,North Indian"
Alna South Indian Restaurant,"Chattarpur,Delhi",4.2,100,300.0,"South Indian,Biryani"
Gopi Vaishno Dhaba,"Chattarpur,Delhi",3.1,20,300.0,Indian
Omelette Hut,"Lajpat Nagar,Delhi",4.3,100,300.0,"American,Fast Food"
OBEROIS,"Lajpat Nagar,Delhi",4.1,20,300.0,Indian
Chicago pizza,"Lajpat Nagar,Delhi",3.9,100,300.0,"Pizzas,Pastas"
CRAVEMORE,"Lajpat Nagar,Delhi",4.2,20,300.0,"North Indian,Chinese"
Kaka Chole Bhature,"Lajpat Nagar,Delhi",2.9,20,300.0,"North Indian,Thalis"
Shri Hari Restaurant,"Lajpat Nagar,Delhi",3.8,100,300.0,"North Indian,Thalis"
Veer Ji Malai Chaap Wale,"Lajpat Nagar,Delhi",3.8,50,300.0,"North Indian,Chinese"
Brewtoast,"Lajpat Nagar,Delhi",4.3,50,300.0,Continental
Giani,"Lajpat Nagar,Delhi",4.0,20,300.0,"Ice Cream,Desserts"
La Pino'z Pizza,"Lajpat Nagar,Delhi",4.1,1000,300.0,"Pizzas,Italian"
Vir Ji Malai Chaap Wale,"Lajpat Nagar,Delhi",4.1,20,300.0,"North Indian,Chinese"
Roll is Roll,"Lajpat Nagar,Delhi",3.9,20,300.0,North Indian
MoonMoon - Juicy Crustwiches,"Lajpat Nagar,Delhi",4.2,100,300.0,"American,Snacks"
Artiste Handcrafted Ice Cream,"Lajpat Nagar,Delhi",4.3,20,300.0,"Ice Cream,Desserts"
Chinese Hut,"Lajpat Nagar,Delhi",3.9,100,300.0,"Chinese,Snacks"
Pasta Town,"Lajpat Nagar,Delhi",3.5,50,300.0,Italian
My Hundred Rupee Meal,"Lajpat Nagar,Delhi",4.3,500,300.0,North Indian
PRIDE OF TASTE,"Lajpat Nagar,Delhi",4.2,50,300.0,Chinese
Keventers Ice Cream,"Lajpat Nagar,Delhi",4.3,20,300.0,"Ice Cream,Desserts"
Super Donuts- An American eatery and bakery,"Lajpat Nagar,Delhi",4.6,20,300.0,"American,Italian-American"
Keventers - Milkshakes and Desserts,"Lajpat Nagar,Delhi",4.3,100,300.0,"Beverages,Ice Cream"
Bikanervala,"Lajpat Nagar,Delhi",4.3,500,300.0,"Chinese,North Indian"
Singh Special Kitchen,"Lajpat Nagar,Delhi",4.4,100,300.0,"North Indian,Indian"
Delhi Chaap Corner,"Lajpat Nagar,Delhi",3.3,20,300.0,"North Indian,Indian"
Taco Bell,"Lajpat Nagar,Delhi",4.2,500,300.0,Mexican
Kia's Cafe Delicious Korean,"Lajpat Nagar,Delhi",4.1,50,300.0,"Korean,Seafood"
Chaap Kitchen,"Lajpat Nagar,Delhi",3.5,20,300.0,"North Indian,Chinese"
MOMO SHOMO,"Lajpat Nagar,Delhi",3.7,20,300.0,"Chinese,Fast Food"
Muttu South Indian Anna,"Lajpat Nagar,Delhi",4.0,20,300.0,"South Indian,Chinese"
Veerji Malai Chaap Wale,"Lajpat Nagar,Delhi",4.0,20,300.0,North Indian
Shimla Dhaba,"Kirti Nagar,Delhi",3.7,100,300.0,"North Indian,Indian"
Pindiwala,"Kirti Nagar,Delhi",4.0,100,300.0,"Mughlai,North Indian"
THE FLY PIE,"Kirti Nagar,Delhi",3.9,20,300.0,"Italian,Pizzas"
CHINESE FOOD NATION,"Kirti Nagar,Delhi",2.8,20,300.0,"Continental,Chinese"
Aapki Rasoi,"Kirti Nagar,Delhi",3.5,100,300.0,"North Indian,Punjabi"
Veer ji malai chaap wale,"Kirti Nagar,Delhi",3.8,100,300.0,"North Indian,Chinese"
Chacha Ji Chicken Wale,"Kirti Nagar,Delhi",4.5,20,300.0,"Chinese,Indian"
JBL FOODS,"Kirti Nagar,Delhi",2.8,20,300.0,"Mughlai,North Indian"
SAFFRON FLAVORS,"Kirti Nagar,Delhi",3.9,500,300.0,"North Indian,Indian"
Kwality Walls Frozen Dessert and Ice Cream Shop,"Kirti Nagar,Delhi",4.7,50,300.0,Ice Cream
Wah Ji Wah (Ramesh Nagar),"Kirti Nagar,Delhi",3.9,20,300.0,"North Indian,Chinese"
Desi Matki,"Kirti Nagar,Delhi",3.7,50,300.0,"Mughlai,Biryani"
Bikanervala,"Kirti Nagar,Delhi",3.9,100,300.0,"North Indian,Snacks"
Npauls (Naraina),"Kirti Nagar,Delhi",4.0,20,300.0,"North Indian,Snacks"
Ramesh Namkeen Bhandar,"Kirti Nagar,Delhi",4.4,100,300.0,North Indian
Chinese Flavours,"Kirti Nagar,Delhi",4.0,50,300.0,Chinese
Cafe Coffee Day,"Kirti Nagar,Delhi",4.6,20,300.0,"Beverages,Snacks"
Captain Sam's Pizza,"Kirti Nagar,Delhi",3.3,100,300.0,"Pizzas,Desserts"
Bimbo Cakes,"Kirti Nagar,Delhi",3.7,50,300.0,"Bakery,Desserts"
New Brahm Point,"Kirti Nagar,Delhi",3.1,50,300.0,"Chinese,Snacks"
Chinese Food Corner,"Kirti Nagar,Delhi",3.6,50,300.0,"Indian,Chinese"
Santa Banta Da Dhaba,"Indirapuram,Delhi",4.2,20,300.0,"North Indian,Chinese"
Bakingo,"Indirapuram,Delhi",4.1,100,300.0,"Bakery,Desserts"
Fullon Punjab,"Indirapuram,Delhi",4.0,5000,300.0,"North Indian,Continental"
Giani,"Indirapuram,Delhi",4.1,50,300.0,"Ice Cream,Desserts"
La Pino'z Pizza,"Indirapuram,Delhi",3.3,500,300.0,"Pizzas,Pastas"
Dumpling Hut,"Indirapuram,Delhi",3.9,50,300.0,"Chinese,Snacks"
Keventers Ice Cream,"Indirapuram,Delhi",4.3,50,300.0,"Ice Cream,Desserts"
Punjabi Tapri,"Indirapuram,Delhi",4.4,20,300.0,"Tandoor,North Indian"
Flavours of Chakhna,"Indirapuram,Delhi",3.9,500,300.0,"North Indian,Chinese"
Sir John Bakery Cafe,"Indirapuram,Delhi",4.1,50,300.0,"Desserts,Bakery"
Nourish Cafe,"Indirapuram,Delhi",3.4,20,300.0,"Italian,Fast Food"
Namitas take away,"Indirapuram,Delhi",4.5,100,300.0,Indian
Wow! Momo,"Indirapuram,Delhi",3.7,100,300.0,"Tibetan,Healthy Food"
Singla's,"Indirapuram,Delhi",4.0,1000,300.0,"Sweets,North Indian"
Haristo Pizzeria,"Indirapuram,Delhi",3.8,1000,300.0,"Pizzas,Italian"
Imperfecto,"Indirapuram,Delhi",3.9,100,300.0,"North Indian,Biryani"
Swad Ka Khazana,"Indirapuram,Delhi",4.4,20,300.0,"North Indian,Mughlai"
Jain Bakery,"Indirapuram,Delhi",4.1,20,300.0,"Bakery,Snacks"
White Hart Pizza,"Indirapuram,Delhi",4.0,100,300.0,"Pizzas,Italian"
Taco Bell,"Indirapuram,Delhi",3.9,100,300.0,Mexican
VIP SWEETS ( INDIRAPURAM ),"Indirapuram,Delhi",3.3,20,300.0,"Desserts,Sweets"
Tunday Kababi,"Indirapuram,Delhi",3.4,100,300.0,"Kebabs,Tandoor"
Khadak Singh Da Dhaba,"Indirapuram,Delhi",3.4,100,300.0,"North Indian,Mughlai"
Foodie Punjab,"Indirapuram,Delhi",3.7,20,300.0,"Chinese,Indian"
Burger Singh (Big Punjabi Burgers),"Indirapuram,Delhi",4.2,500,300.0,"Snacks,Fast Food"
The schezwan Chef,"Indirapuram,Delhi",4.0,100,300.0,"Chinese,Thai"
Roms pizza,"Indirapuram,Delhi",3.8,50,300.0,Italian
The King Biryani,"Indirapuram,Delhi",3.2,20,300.0,Mughlai
Big Smokin Burgers,"Indirapuram,Delhi",4.3,100,300.0,"American,Snacks"
MIRCHI DHABA,"Indirapuram,Delhi",3.7,50,300.0,"North Indian,Chinese"
Keventers - Milkshakes and Desserts,"Indirapuram,Delhi",4.3,100,300.0,"Beverages,Ice Cream"
CAPTAIN DRAGON,"Indirapuram,Delhi",3.8,20,300.0,"North Indian,Chinese"
Kingdom of Parathas,"Indirapuram,Delhi",2.4,20,300.0,"Beverages,North Indian"
Rolls Tiger,"Indirapuram,Delhi",3.5,20,300.0,"North Indian,Italian"
CHAAT COURTYARD,"Indirapuram,Delhi",3.3,20,300.0,"Chaat,Snacks"
Baton's Pizza,"Indirapuram,Delhi",3.9,20,300.0,"Pizzas,Italian"
Be Healthy,"Indirapuram,Delhi",3.3,50,300.0,"Healthy Food,Salads"
VEG HARIYALI RASOI,"Indirapuram,Delhi",3.7,50,300.0,"North Indian,Chinese"
Punjabi Cravings,"Indirapuram,Delhi",4.3,20,300.0,"North Indian,Mughlai"
Hira Sweets,"Indirapuram,Delhi",3.8,1000,300.0,"North Indian,South Indian"
The Bowl Company,"Indirapuram,Delhi",4.2,500,300.0,"Continental,Indian"
Mr. Brown,"Indirapuram,Delhi",4.3,50,300.0,"Beverages,Desserts"
SashMicks Bakery (Cake),"Indirapuram,Delhi",4.4,1000,300.0,"Bakery,Desserts"
YUM YUM CHINESE,"Indirapuram,Delhi",3.8,20,300.0,"Chinese,Thai"
GREENWICH,"Indirapuram,Delhi",4.8,20,300.0,"Arabian,Italian"
Karim's,"Indirapuram,Delhi",3.3,100,300.0,"Mughlai,North Indian"
MOMO SHOMO,"Indirapuram,Delhi",4.1,100,300.0,"Chinese,Fast Food"
Wow! Noodle,"Indirapuram,Delhi",3.3,50,300.0,"Chinese,Thai"
Hao Shiwu,"Indirapuram,Delhi",4.0,50,300.0,"Chinese,Asian"
Shakes & Tails,"Indirapuram,Delhi",4.2,50,300.0,"Beverages,Desserts"
Barqat,"Indirapuram,Delhi",3.2,20,300.0,"Biryani,Kebabs"
Classics Ice Cream,"Indirapuram,Delhi",1.9,20,300.0,Ice Cream
Deepanshu Restaurant,"Indirapuram,Delhi",3.9,100,300.0,"Indian,Chinese"
(ICF) INDIAN CHAAT FACTORY,"Indirapuram,Delhi",3.5,20,300.0,"Chaat,North Indian"
Tawa Chowk,"Indirapuram,Delhi",3.8,100,300.0,"North Indian,Mughlai"
Whistle Podu,"Indirapuram,Delhi",3.8,100,300.0,"South Indian,Beverages"
Sarvottam Chaap,"Indirapuram,Delhi",4.5,20,300.0,"North Indian,Mughlai"
Rasoi Deliver,"Indirapuram,Delhi",3.6,100,300.0,"North Indian,Chinese"
Mithaas,"Indirapuram,Delhi",4.0,1000,300.0,North Indian
The Punjabi Junction,"Indirapuram,Delhi",4.1,500,300.0,"North Indian,Mughlai"
Chawla's Tandoori Junction (Opp Shipra Mall),"Indirapuram,Delhi",3.2,20,300.0,"Indian,Chinese"
Marv's Pizza,"Indirapuram,Delhi",3.8,100,300.0,"Pizzas,Italian"
The Tandoori Hut,"Indirapuram,Delhi",3.7,100,300.0,"North Indian,Tandoor"
Healthy Foods,"Indirapuram,Delhi",3.5,20,300.0,"Beverages,Indian"
Burganic Buzz,"Indirapuram,Delhi",3.2,20,300.0,"American,Snacks"
Jain Saab Ki Malai Chaap,"Indirapuram,Delhi",3.9,100,300.0,"Chinese,North Indian"
